language|level|text
karay-a|2|Nakita ni Sam ang ana daan nga teddy bear nga nasuksuk sa likod kang aparador. Pud-is ang bulbol kag halog run ang sangka butones sa ana mata, pero amo dya sa gihapon si Bimbim nga ana gid pinalangga. Gusto kang nanay ni Sam nga ipanugro na run ang daan na nga mga siripalun sa ana libayun nga si Dan, pero indi na gid pag-itugro si Bimbim. Ginpapungko na dya sa ana baratangan kag ginpain sa iban na nga sirapalun. Nagsulud si Dan sa anda kuwarto kag ginpamangkot si Sam kun ano ang ana nga ginahimo. "Nagapanghimus ka mga siripalun nga turugro kanimo," sabat ni Sam. "Bahul run bay ako. Mabasa run ako ka mga libro parti sa medisina imaw kay Nanay." Kang nagguwa si Sam, ginlantaw ni Dan ang mga siripalun. Rugyan ang daan nga ero-eroplano nga wara gid kato ginapasipal kana ni Sam. Rugyan man ang siripalun nga tigre nga pirmi na ginapangayo! Nakita ni Dan ang teddy bear sa katre ni Sam. Nalipatan siguro ni Sam nga ibutang man sa kahon. Ginhakwat ni Dan ang daan nga teddy bear kag naghambal, "Daw karadlawan itsura mo ba. Gusto mo maglupad kaimaw kanakun?" Nagdalagan si Dan bitbit ang teddy bear palibot sa kuwarto samtang ginahakwat dya pasaka kag panaog. Wheee! Sa sala, nagabasa si Sam ka bag-o nga libro nga buta kang laragway parti sa medisina kag operasyon nga halin sa ana nga nanay. Gusto ni Sam nga mangin doktor kag mang-opera parehas ka ana nga nanay. Ginapanilagan kag ginasunod na ang tanan na nga ginahimo. May nabatian si Sam nga lagabung kag hibi halin sa pihak nga kuwarto. Nagdalagan si Dan paagto kananda bitbit ang teddy bear. Dali na lang mahukas ang butkun kang teddy bear. "Nanay, kinahanglan kang teddy bear kang doktor!" hibi ni Dan. "Ano ginhimo mo kay Bimbim?" singgit ni Sam. "Indi lang magsinggit," hambal ni Nanay. "Ano ang natabo, Dan?" "Naguba tana," hambal ni Dan. "Nagsab-it ang ana nga butkun sa aparador kang ginapalupad-lupad ko tana." Namula sa kaugut si Sam. Wanhaw nga ginsipalan ni Dan si Bimbim? Naguba run ang ana nga pinalangga nga teddy bear. Ginpabatang ka anda nga nanay ang teddy bear kag gin-usisa. "Panilagan natun ang ana nga tagipusuon. Manami ang pitik na," hambal ka anda nga nanay. Nagpungko si Sam. "Nanay, butkun lang man ang ginguba ni Dan. Wanhaw nga ginausisa mo ang tanan?" "Sam, kinahanglan nga kalmado ikaw kag maghulat. Seguraduhon anay kang doktor nga wara it iban nga samad ang pasyente," paathag kang nanay ni Sam. "Ti sige," sabat ni Sam samtang ginturuk si Bimbim. "Indi manami ang sitwasyon ka ana mga mata. Lantawun natun abi." Natapos nanday Sam kag ana nga nanay ang pag-usisa kay Bimbim. Ginturuk ni Sam ang nanay na, "Daw bahul gid ang samad na. Kinahanglan na gid siguro nga operahan." "Huud," hambal ni Nanay na. Nag-agto si Nanay na sa kabinet kag ginbuul ang libro parti sa pagpanahi. "Gamay pa lang ang akun namanan sa operasyon nga kinahanglan ni Bimbim. Kinahanglan ko pa nga magtuon parti rugya," hambal ka nanay ni Sam. "Indi ikaw kamaan magkid-an kana?" nagakabalaka nga pamangkot ni Sam. "Kid-anun natun tana," sabat ka ana nga nanay. "Ang mga doktor nagakinahanglan nga magtuon ka moderno gid nga paagi kang pagpamulong. Dya para matugruan ka nagakaigo kag mayad nga pagtatap ang pasyente." Nagmag-an ang pamatyagan ni Sam kag gin-imawan ang ana nga nanay sa pagbasa kang libro. Kang makita ang nagakaigo nga paagi, ginhanda nanday Sam kag ana nga Nanay ang mga gamit para sa operasyon ni Bimbim. Hilo. Tsek. Dagum. Tsek. Gunting. Tsek. Sulo. Tsek. "Mayad siguro mabulig si Dan sa operasyon," hambal ni Nanay. "Pero, tana man naghimo ka dya kay Bimbim!" pamalabag ni Sam. "Amo gani, pero nasubuan man tana hay amo dya ang natabo. Nami gid nga rugya tana kag makita na kun paano kid-anun si Bimbim," sabat ni Nanay. "Sara pa, ang mga budlay nga operasyon, nagakinahanglan nga buruligan kang grupo para matugro ang mayad-mayad nga pagtatap." Wara nanamian si Sam sa idea pero gusto na matugruan si Bimbim kang mayad-mayad nga pagtatap. Gin-umpisahan kang grupo ang operasyon. Gindaho ni Dan ang dagum kag hilo kay Sam. Gintanugan ni Sam ang dagum kag gin-umpisahan run ni Nanay na ang una nga tahi. Ginaturuk ni Sam ang ana nga nanay samtang ginatahi si Bimbim. "Hulat lang," hambal na sa ana nga kaugalingun. Matapos kang pira pa ka tahi, ginbalikid na si Sam. "Gusto mo nga ikaw ang matapos ka operasyon?" pamangkot na kay Sam. "Huud, gusto ko gid!" Ginbuul ni Sam ang dagum sa ana nga nanay, ginhimo ang katapusan nga tahi-tahi, kag ginhugut ang hilo. Dayon na nga ginbalik ang dagum sa ana nga nanay para mahigot ang hilo. "Kag ... tapos run kita," hambal kang nanay ni Sam, samtang ginakid-an ang hilo. "Dya run, Sam, nakidan run natun si Bimbim." "Indi natun anay pagpanilagan si Bimbim? Nabasa ko nga importante nga panilagan anay ang pasyente pagkatapos kang operasyon," hambal ni Sam. "Ensakto!" hambal ka ana nga nanay. "Kinahanglan na magpahuway kag bantayan nga indi mabadbad ang tahi. Puwede run tana makasipal sa sunod nga mga inadlaw." "Sige, salamat gid, Nanay. Sagad-sagad gid ikaw nga manug-opera sa bilog nga kalibutan." "Amo gid ria ang nami-nami nga mabatian kang doktor. Salamat!" sabat ni Nanay. Pagbalik sa ana nga kuwarto, ginpabatang ni Sam si Bimbim sa katre. "Dr. Sam?" pamangkot ni Dan nga may dara nga iban pa nga mga siripalun. "May ipakonsulta pa raad nga mga pasyente?" . Maalwan nga ginsuportahan sang SMART.
karay-a|2|Ang Balay nga para sa Balabaw Ginsulat ni Michelle Fry Gindrowing ni Amy Uzzell Ang balabaw naga ngita kang bag o nga balay. Manami dya nga balay. Dali kag magturog imaw kanakon, kuon kang tutoy. Salamat gid, hambal kang balabaw. Pagkagabii, nagdamgo ang balabaw kang mga naga umpok kag lauhon. Dali kag turog imaw kay nakun, hambal kang pikoy. Salamat kuon ka balabaw. Pagkagabii, mga magahud kag magamo ang sa damgo ka balabaw. Dali kag magturog imaw kay nakun, hambal ka isda. Salamat kuon ka balabaw. Pagkagabii, nagdaramguhon ang balabaw kang maramig kag basa. Ang balabaw nagakinahanglan kang Lugar nga mainit-init kag mamara. Nakakita kang burutangan kang libro ang balabaw. Pagkagabii, ang balabaw nagdamgo kang manami kag matawhay. Mayad nga pagturog balabaw.
karay-a|2|May sangka gamay nga iput-iput nga nagauli sa kakahuyan. Mahilig tana maglibot-libot nga nagaisarahanun samtang nagapanumdum. Guwapa kag guwapo tana kanakun ang tanan. Ano ayhan ang akun tuyo? Sin-o gid bala ako? Sa kakahuyan, guwapa kag guwapo ang tanan! Bisan ang tibakla nagapanago sa kahilamunan. Ang mga alibangbang nagalupad sa mga bulak, daw pininta nga mga laragway! Ginagamit kang Tiwis ang ana tuktok sa pag-obra kang ana pugad, daw reyna kun maghulag sa ana pugad. Ang damang sa kahoy nagasaylo-saylo, nagabalay kang asul kag nagaidlak nga lawa rugto. Sa katandus nagahinagung sanda tanan, mga buyog nagatipon kang dugus kang kabulakan. Nagpadayon sa pagpanumdum si Iput-iput. May pinasahi man bala ako nga kinaiya? Paagto sa suba tana nagalupad-lupad. Manami nga yuhum ang kana nagtampad! Iput-iput, indi run magkabalaka, kun makita mo nga paabot ang gabii. Sa paglupad-lupad na sa ibabaw kang tubig nga madulum pungyahun ni Iput-iput daw bituon sa katahum. Pamangkot ni Suba, "Naman-an mo run kun ano ang may rugyan ikaw?" Kag si Iput-iput masadya nga nagigpat-igpat kag nagsanag ang suba.
karay-a|2|Birthday ko run! Kuon ni Nanay, ang ikapito nga birthday, espesyal. Wanhaw ayhan espesyal? Hmmm... hamot ba ang raha ni Nanay. Nagahanda haw si Nanay ka espesyal? Pirmi! Pero pirmi lang man pansit ang raha ni Nanay. May espesyal pa siguro rugya ka dya? Abaw, kanami ka dya nga mga star! Ay, pero pirmi man nagabitay si Tatay kang star kada Bag-ong Tuig. May espesyal pa siguro rugya ka dya? Ano tana ria ang ginsulud ni Nanay sa ref man? Espesyal man ria ayhan? Wow, bahul-bahul nga birthday cake ba! Nanamian takun kang cake nga duro huruypun nga kandila. Ugaring amo man dya pirmi nga cake ang ginahimo ni Nanay kada birthday ko. Hmm... May mas espesyal pa siguro rugya ka dya? Ginparigusan kag ginpaislan ako ni Nanay. Tapos ginkay-ad na ang akun buhok. Daw sa nagaugtas run ako ka hulat sa espesyal nga ria! Tok tok tok! Ay, sin-o tana ria nagapanuktok man? Hala! Duro tawo! Nanghagad gali si Nanay ka mga amiga kag amigo ko! Yehey! Iririmaw kami magkaun. Amo gid dya ang espesyal!
karay-a|2|Si Chikie subu-subu gid sa kananda nga mag-amigahay. Subu-subu gid tana sa ana nga bilog nga klase. Bisan pa gani sa bilog nga kalibutan. Mga amigo kag amiga? Wara run ti amigo kag amiga si Chikie. Bangud nga may gal-um nga nagaharon-haron sa ana nga ulo. Panit kang kahel kag putos kang biskuwit, guba nga siripalun kag tinahadan kang lapis, gupi nga baseyo kag silopin nga may nanari-sari nga kolor. Tanan ginadapuan kang nagahagung nga langaw. Wara it gusto magsipal sa bata nga may gal-um kang basura sa ana nga ulo. "Ano bay kun mahulugan timo ka dunot nga panit kang saging? YAYKS!" "Dali tana makita bangud kang gal-um kang basura nga nagasunod-sunod kana." "Dali imawi ako, mapanaw kita paagto sa eskuwelahan," hagad na kay Sonia. Nagdalagan parayu si Sonia. "Puwede ko mahuram ang tarahad mo?" pamangkot na kay Sweety. Nagkusmod si Sweety kag nagsaylo kang purungkuan sa ingud ni Aisa. Bisan mag-igma, si Chickie lamang isara nagakaun. Nabinagbinag ni Chickie nga dapat nagpati tana sa bilin ni Nanay na nga indi magrapta. "Indi pag-itablug ang panit kang saging sa karsada!" "Ibutang ang supot kang biskuwit sa basurahan!" Pero wara namati si Chickie. Nagkadlaw lang tana kag nagsige gihapon rapta. "Pira ka adlaw, sundan ikaw gid kang ramo mo!" pangara ni Nanay na. Kinadlawan lang tana ni Chickie. Pagkasunod nga adlaw, nakabugtaw si Chickie sa ana nga nabahuan kag sa hagung kang langaw. May gal-um kang basura nga nagaharon-haron sa ana nga ulo! Nagtuod ang hambal kang Nanay na. Indi run makakadlaw si Chickie! Nagpalagyo si Chickie pero ginlagas tana kang gal-um kang basura. Ginsilhig na ang gal-um kang basura pero indi dya mabuul. Ginhimo ni Chickie ang TANAN! Ginsinggitan na ang gal-um nga magparayu kana. Gintirawan na pa gani dya nga ipilak sa basurahan. Pero indi gid tana paghalinan kang gal-um kang basura. Nangin masinulub-un si Chickie. May natabo! Nakita ni Chickie si Berto nga nagatablug kang panit kang saging sa aragyan. Nag-ugtas si Chickie. Wara bala nakita ni Berto ang gal-um sa ana nga ulo? "Hoy, Berto!" singgit na. "Indi pagraptaha ang panit kang saging hay basi may makadanlug!" Kinulbaan si Berto sa gal-um kang basura. Ginpurot na ang panit kag ginbutang sa basurahan. Pagkasunod nga adlaw, nagnipis ang gal-um! "Ano ang natabo?" natingala si Chikie. Nakita na si Tiya Karo nga nagasaprat kang silopin. "Tiya!" hambal ni Chickie, "mayad siguro tipunon ta ang mga silopin para magamit liwat." Ginpurot ni Tiya Karo ang mga silopin kag naghalin. Pagkasunod nga adlaw, pagkabugtaw ni Chickie, nagnipis pa gid ang gal-um. Nakayuhum si Chickie. Man-an na run kun ano ang himuon. Kun may nagapangrapta ka putos kang biskuwit ukon tinahadan kang lapis, ginasaway ni Chikie. Ginapamurot na man ang nagarinapta nga mga gupi nga plastik nga baseyo kag ibutang sa basurahan. Nagaamat-amat limpiyo ang purok. Ang gal-um kang basura sa ulo ni Chickie, naganipis nga naganipis. Tubtub sangka adlaw, indi run dya makita. Siguro, si Chickie run ang sadya-sadya nga bata sa kalibutan. Wara run nagpangrapta kang ramo si Chikie. Sa tuod lang, gusto na mag-estorya sa malimpiyo nga purok. Nahadlukan tana nga magabalik liwat ang gal-um kang basura. Sin-o makalantu. Estoryahan natun ang basura. Nadumduman nyo bala kun ano ang nagakatabo sa nagarinapta nga basura? Wara dya nagahimo nga galum sa imo nga ulo. Ang ramo nagatirinumpok lang sa binit. Ang iba ka dya nagasupun sa mga kanal kag ginadapuan ka mga langaw kag tanga nga nagadara kang balatian! Ugh! Wara it gusto mag-estar sa mahigku nga palibot. Bisan pamangkuton nyo pa si Chickie. Para indi makahimo kang gal-um kang basura, amo dya ang dapat tandaan: Indi magrapta sa palibot. Pirmi gid ibutang ang ramo sa basurahan. Indi pagraptahun sa aragyan ang mga panit kang kinanan. Ibutang dya sa basurahan. Ang mga bagay nga magamit pa, parehas kang silopin, limpiyuhan kag gamitun liwat. Takpan ang mga basurahan para indi pag-amagun kang mga langaw.
karay-a|2|Ang libro nga dya ginbalhag kang Srijanalaya sa bulig kang
karay-a|2|Si Ona "Kuneho, kinahanglan ko ang bulig mo!" hambal ni Kanding. "Puwede mo bala ipaskil ang dya nga paandam agud indi pagbagtingun ang lingganay? Bahul nga gamo kun dya magbagting!" Lumpat, lumpat, lumpat! Nasadyahan gid si Kuneho nga magbulig. Ugaring dasig-dasig gid ang ana nga paglumpat parayu! Nadura na ang sangka papel nga gintugro ni Kanding kana. Lumpat, lumpat, lumpat! Nakaabot si Kuneho sa lingganay para ipaskil ang paandam. Naglumpat-lumpat si Kuneho ugaring indi na mapaskil ang paandam. Ay, ano ayhan ang ana nga himuon? Hinali lang nag-abot si Tigre. "Nagaiwan ikaw, Kuneho?" "Mapaskil daad ako kang paandam para kay Kanding," sabat ni Kuneho. "Pero indi ako kadab-ot. Mabuligan mo bala ako?" "Sige, pero basahun ko anay ang paandam." Ginbuul ni Tigre ang papel kay Kuneho. "Hambal rugya, 'Indi pagbagtingun ang lingganay!' Wanhaw nga indi?" Gusto maman-an ni Tigre. Wara napamangkot ni Kuneho kay Kanding ang kabangdanan. Pero nadumduman na nga may darwa tana ka papel nga gindara. Nadura ang isara. Siguro, rugto sa papel ngato ang sabat? "Gusto ko gihapon bagtingun ang lingganay," hambal ni Tigre. Nagduko si Kuneho. "Indi ako segurado nga mayad ria nga idea." Hambog nga sabat ni Tigre kay Kuneho. "Wara ako ti labot. Wara it makapugung kanakun!" Ginbutung ni Tigre ang higot. Naghulat kag nakulbaan si Kuneho. DING DONGGG! Hinali lang, may nadagdag halin sa lingganay. Balay dya ka mga buyog! Lumpat, lumpat, lumpat! Dalagan, dalagan, dalagan! "Malagyo kita!" singgit nanday Kuneho kag Tigre. SPLASH! Naglukso sanda sa idalum kang tubig. Naintinyendihan run nanda kun wanhaw indi dapat pagbagtingun ang lingganay.
karay-a|2|Iput-iput, Iput-iput, Dali run! Dali run! Daw mga mata nga nagapisuk Dali kag mag-iriigpat sa dulum! Iput-iput, Iput-iput, Dali run! Dali run! Ang adlaw magabutlak, kag magaabot ang kaagahun. Dali rugya kag pasadayaha kami. Natabunan kang kadulum, ang mga mata nagakasubu kag nagahibi. Iput-iput, Iput-iput, Dali run! Dali run! Dali! Sunluga ang aswang sa dulum. Iput-iput, Iput-iput, Dali run! Dali run! Lupad kang manaba kag sunluga kami, hasta nga magrilingin ang amun ulo. Lupad kang manaba kag sunluga kami, hasta nga magrilingin ang amun ulo. Butunga panaog ang elepante nga daw sangka anay! Antes magbutlak ang adlaw sa kolor-bulawan nga gawang, Dali! Inanay kag matawhay dya nga buksan. Iput-iput, Iput-iput, Dali run! Dali run! Iput-iput, Iput-iput, Dali run! Dali run! Iput-iput, Iput-iput, Dali run! Dali run! Ang Nagsulat Si Durga Lal Shrestha isara sa kilala nga manunulat halin sa Nepal Bhasa kag Nepali. Bilang sangka maestra sa Nepal Bhasa sa Kanya Mandir Higher Secondary School katong dekada sitenta, tana nagahimo kang kanta para magtugro kang inspirasyon sa mga kabataan agud makapautwas paagi sa anda nga kaugalingun nga tinaga. Ang anda nga mga kanta nakilala sa bilog nga Kathmandu Valley kag ang mga koleksiyon kang mga kanta nga pambata nakadangat hasta sa tatlo ka napulo kag pito nga balhag kag nagalibot hasta tulad. Pagkilala Una sa tanan kami nagapasalamat kay Durga Lal Shrestha sa ana nga bukas-palad nga pagbaton kang dya nga proyekto. Tana mangin inspirasyon sa mga masunod nga henerasyon kang mga may mapinatupatuon nga panumduman. Ginapasalamatan man ang manuglaragway nga si Amber Delaheya kang Stichting Thang nga tagadumara kang illustrations workshops ilabi run sa tanan, ang panulatan nga dya indi mahimo kun wara kanday Suman kag Suchita Shrestha, mga bata ni Durga Lal Shrestha kag ang ana nga bana, Purnadevi Shrestha nga pirmi kana nagasuporta.
karay-a|2|Kami nga magbugto gusto gid magsipal sa parke. Ahh! Sangka adlaw, gulpi lang nag-uran. Nagdalagan ako para mangita kang pasirungan, pero ang akun bugto sige lang ka sipal. Indi ko gusto kang uran. Ginahimo na nga masubu kag kaharadlukan ang adlaw. Ginabasa na man ang akun bayo, nga puwede magdara kanakun kang sakit. Yak! Gin-asikan ako kang lao ka akun bugto! Basa-basa run tana ang bayo ko. Basa-basa run man ang bayo ka akun bugto pero wara lang sa kilag na. Sige lang man gihapon tana ka sipal, masadya nga pagsipal. Pagkaburubhay, nagkompas ka alima ang akun bugto kag hinali nagdalagan pauli. Aguy! Nagdalagan tana biskan nagauran. Ti ano, madalagan ako? Tamadan takun mabasa. Pero tamadan man ko mabilin nga ako lang isara sa plasa. Pssh! Pssh! Pssh! Hmm... Duro lang gid ang lao... Lumpat! Lumpat! Lumpat! Abaw! Nagatamsak ang tubig bisan sa diin lang! Ha ha ha! Sadya gali magsipal sa uran. Naghuraw ang uran. Oras run para mag-uli. Rugto ang akun bugto. Naghangyus tana kang nakita na ako. ... basa-basa kag lauhon. Pero abaw kasadya! Nanamian gid takun kang uran!
karay-a|2|Si Bantu Banog, nagaestar sa mataas nga pil-as imaw sa ana nga nanay kag tatay. Nag-abot ang adlaw nga dapat makatuon run si Bantu Banog maglupad. Pero ginakulbaan tana. Paano lamang kun magtibusok tana kag maglagapok sa lupa? Pero man-an ni Bantu Banog nga kinahanglan na gid dya tun-an. Bisan pa nagapalid-palid ang ana nga lupad, ginapakamayad sa gihapon tana ka ana nga ginikanan. Sige lang hanas si Bantu Banog. Sa pira ka adlaw makamaan gid tana maglupad. Ginhanas man tana ka ana nga ginikanan nga magpaibabaw sa gal-um kag magpaanod-anod sa hangin. Pero ginakulbaan man gihapon si Bantu Banog. Sangka adlaw, naadlawunan bugtaw si Bantu Banog. Gutum run tana pero wara it pagkaun nga nagahulat. Kang gintawag na ang ana nga ginikanan, wara it nagsabat. Nagutum nga nagutum si Bantu Banog. Kang indi na run maagwantahan, naglupad tana halin sa pil-as agud mangita kang pagkaun. Kinahanglan na ang suwerte para makakita kang pagkaun hay wara pa tana matudluan ka ana nga ginikanan kun paano mangita kang pagkaun. Wara lagi makakita kang pagkaun si Bantu Banog. Burubhay, ginsagap na ang ana nga ginikanan. Tanan nga lugar ana nga ginlupadan pero wara na sanda makita. Ginakapoy run si Bantu Banog. Siguro sangka lugar pa ang ana nga agtunan... paibabaw! Wara na pa matirawan ang maglupad kang amo ka taas. Pataas nga pataas, nagalapad nga nagalapad ang ralantawun. "Abaw! Sa pagkanami!" tuaw ni Bantu Banog. Sa amo nga kataasun, nakita ni Bantu Banog ang ana nga ginikanan! Naglupad tana paagto sa kahoy nga anda nga ginahapunan. Nagyuhum ang nanay ni Bantu Banog pagkakita kana. "Mayad bay nasagap mo kami," hambal na. "Gintaasan ko ang akun lupad," pabugal ni Bantu Banog. Halin kato, wara run ginakulbaan si Bantu Banog maglupad.
karay-a|2|​Bahul dun ako nga bata. Aram dun ako magsaka sa hagdan. Ugaring indi dun ako kamaan magnaug pabalik. Aram ako magsaka sa bangko. Ugaring indi ako kamaan magnaug liwan. Nagsaka ako sa bangko kag sa lamesa! Ugaring indi dun man ako kamaan magnaug. "Tatay! Tatay!" ang akun singgit. Nagkadlaw si tatay. "Aram dun mag naug si Sonu!" hambal na. Nahadlukan ako, ugaring wara ako naghibi. Hinay-hinay ako nga nagpanaug sa lamesa kag sa bangko. Kang urihi nag aram gid man ako magnaug!
karay-a|2|​Bahol dun ako nga bata sa kadya. Maka-drowing ako kag makahimo kang manari-sari nga bagay. Gina-drowing ko si nanay, tadlung tana magpungko. Gina-drowing ko si manang, wara tana gapamuyong magpungko. Duro dun akun na-drowing. Ugaring ginhambalan nanda ako nga hindi mag-drowing sa dingding. Makahimo ako kang manari-sari nga mga bagay. Makahimo ako kang kuti, tambok gid tana. Makahimo ako kang isda. Gamay lang tana. Makahimo ako kang baruto nga papel, pispis kag eroplano. Makahimo ako kang mga balay kag mga tren. Gasinabad akun libayon! Duro akun mahimo. Pero hindi mahimo kang akun libayon.
karay-a|2|Maklaruhan mo gid ang akon agi? Huod, klaro gid kay nami-nami gid ang imong agi. Mabatian mo gid ako? Huod, batian ko ikaw kay tunog ang imong limog. Maklaruhan mo gid ang akun pagkanta? Huod, Klaro gid hay nami-nami ang imo limug. Nakita mo man si Lola mo? Huod e. Nagapanungkod si lola kon nagapanaw. Makita mo man ang nagalupad nga mga pispis? Huod e kay duro-duro gid sanda. Makita mo pa ang isla nga ria? Huod e kay marapit man lang rugya. Makita mo pa ang mga nagalupad nga alibangbang? Huod e kay duro-duro ang nagalinupad nga mga alibangbang. Makita mo pa ang tigre nga ria? Indi ron hay bukot man ria tigre, kuti ko ron tana ria. Ang mga Pamangkot Una, Manami gid man magkanta ang laki nga bata? Ikarwa, Sin-o ang nagatungkod kon magpanaw? Ikatlo, ano nga mga sapat ang nakita kang darwa ka mga bata? Ikaapat, ano ang imo nga nakita kag nabatian kadya?
karay-a|2|Aga pa ginpukaw ni Lola Dina si Duma bisan bakasyon man kadya. "Maagto kita sa kakahuyan," hambal ni Lola Dina. "Ahay! Natuyo pa ako," hambal ni Duma. Nagturog liwat si Duma. Blag! Gulpi lang nagserado ang gawang. "Huh! Ako lang isara rugya sa balay?" hambal ni Duma. "Lola, hulata ako!" singgit ni Duma. "Duma, lantawa bala ang mga saresa," hambal ni Lola Dina. Nadura ang tuyo ni Duma. Gulpi lang nagutum si Duma. "Duro-duro ang mga luto nga saresa rugto," tudo ni Lola Dina. Taas-taas ang saresa. Nabudlayan si Duma. "Masarangan mo bala dya dab-uton, Duma?" pamangkot ni Lola Dina. "Testingan ko," sabat ni Duma. "Lola sa diin liwat ikaw maagto?" pamangkot ni Duma. "Maagto kita sa pihak kang banglid," hambal ni Lola Dina. "Masarangan mo bala dya lumpatun, Duma?" pamangkot ni Lola Dina. "Testingan ko," sabat ni Duma. "Masarangan mo bala magtabok sa suba, Duma?" pamangkot ni Lola Dina. "Testingan ko," sabat ni Duma. Gusto run mag-uli ni Duma, pero naghambal si Lola nga rugto pa ayon ang tam-is-tam-is nga dugus sa bilog nga kalibutan. "Maagto kita sa pihak kang bukid. Rugto makita ang tam-is tam-is nga dugus," hambal ni Lola Dina. Ginapaminsar ni Duma ang matam-is nga dugus. Indi run makahulat pa si Duma! "Masarangan mo bala magpanaw kang malawid, Duma?" pamangkot ni Lola Dina. "Testingan ko," sabat ni Duma. Nadapgan ni Lola Dina ang dugus sa ibabaw kang kahoy. Bahul-bahul kag taas-taas ang kahoy. "Masarangan mo bala magsaka rugya, Duma?" pamangkot ni Lola Dina. "Testingan ko," sabat ni Duma. "Maabot ang tiyempo nga masarangan mo man ang akun mga gin-obra. Importante nga maghimakas lang ikaw," hambal ni Lola Dina.
karay-a|2|Ang dya nga libro himo kang Srijanalaya sa bulig kang
karay-a|2|Sorn Srey Nuch and May Sak May darwa ka libayun nga lalaki si Dina. Si Dina ang kagurangnan. Sanday Mario kag Marco ang mga libayun ni Dina. Nagasipal sanday Dina kag ana mga libayun nga lalaki kang soccer. May darwa ka magurang nga lalaki si Maica. Kalibaynan nga bata si Maica. Sanday Noel kag James ang mga magurang ni Maica. Nagalangoy sanday Maica kag ana mga magurang nga lalaki. May libayun kag magurang ako nga lalaki. Magurang ko nga lalaki si Rafael. Libayun ko nga lalaki si Jiru. Makitaay kami nanday Dina kag ana mga libayun nga lalaki kag nanday Maica kag ana mga magurang nga lalaki.
karay-a|2|Nakita ni Imok si Imak nga nagaturog. Nakita ni Imok si Imak nga nagainum. Nakita ni Imok si Imak nga nagapanaog sa kahoy. Nakita ni Imok si Imak nga nagapangita kang pagkaun. Nakita ni Imok si Imak nga nagakaun. Nakita ni Imok si Imak nga naghalin sa tiyendahan. Nakita ni Imok si Imak nga nagapaagto-pabalik. Sin-o ayhan ang ginahulat na? Oh! Nakita ni Imok si Imak, Kambang, kag Bibi nga nagabakal sa tiyendahan.
karay-a|2|Ang mga kamatis kag pomegranate kolor pula. Nanamitan ako magkaun ka kamatis kag pomegranate. Ang mga luto nga mangga kag saging kolor kanaryo. Nanamitan ako magkaun ka luto nga mangga kag saging. Ang mga orange kag karot kolor kahel. Nanamitan ako magkaun ka orange kag karot. Ang mga latoy kolor berde. Nanamitan ako magkaun ka latoy sa green curry soup. Ang repolyo kag rabanos kolor puti. Nanamitan ako magkaun ka repolyo kag rabanos nga ginsabawan Ang mga tarong kolor ube. Nanamitan ako magkaun ka tarong nga ginprito. Ang bulak nga lotus kolor rosa. Nanamian ako maghalad ka bulak nga lotus kay Buddha. Ang kadagatan kolor asul. Nanamian ako maglantaw kang kadagatan. Ang flag kang Cambodia may tatlo ka kolor. Nanamian ako ka mga kolor sa flag kang Cambodia. Ang balangaw may pito ka kolor. Nanamian ako ka mga kolor kang balangaw. Ang mga balloon may pito ka kolor. Nanamian ako ka mga balloon. Ang kagab-ihon natugob ang kang kadulom. Ano pa ang iba nga mga bagay nga kolor itum?
